taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	GTDB-tk Lineage	High Quality	Cultured	Genome Size   * assembled	Gene Count   * assembled	
2519103099	Archaea	Finished	Methanolobus psychrophilus R15	Methanolobus psychrophilus R15	Beijing Genomics Institute (BGI)	2519103099	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus psychrophilus	Yes	Yes	3072769	3229	
2690315680	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.T.1A.2	University of Illinois, Urbana-Champaign	2690315680	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4083595	3596	
2681813115	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.0.1	University of Illinois, Urbana-Champaign	2681813115	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3959597	3478	
2681813116	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.1A.4	University of Illinois, Urbana-Champaign	2681813116	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3982935	3502	
648028039	Archaea	Finished	Comparative genomics of the Archaea	Methanohalobium evestigatum Z-7303, DSM 3721	DOE Joint Genome Institute (JGI)	648028039	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalobium;s__Methanohalobium evestigatum	Yes	Yes	2406232	2437	
2651869834	Archaea	Permanent Draft	Methanosarcina flavescens E03.2	Methanosarcina flavescens E03.2	BioPara, Institute for general microbiology	2651869834	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina flavescens	Yes	Yes	3256229	2904	
2799112866	Archaea	Permanent Draft	Rumen microbial communities from cattle in Beef and Sheep Research Centre of Scotland?s Rural College (SRUC), Edinburgh, United Kingdom	Candidatus Methanomethylophilus sp. hRUG898	The Roslin Institute	2799112866	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp001481295	No	No	1388681	1459	
2799112865	Archaea	Permanent Draft	Rumen microbial communities from cattle in Beef and Sheep Research Centre of Scotland?s Rural College (SRUC), Edinburgh, United Kingdom	Candidatus Methanomethylophilus sp. RUG779	The Roslin Institute	2799112865	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp001481295	No	No	1262884	1400	
2681813127	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.T.1A.4	University of Illinois, Urbana-Champaign	2681813127	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4155749	3645	
2554235424	Archaea	Finished	Methanomassiliicoccus sp. Mx1-Issoire Genome sequencing	Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1	University of Auvergne	2554235424	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus_A;s__Methanomassiliicoccus_A intestinalis	Yes	Yes	1931651	1876	
2651869866	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina siciliae T4/M	University of Illinois, Urbana-Champaign	2651869866	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae	Yes	Yes	5017558	4300	
2667528122	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBM.F.A.1B.3	University of Illinois, Urbana-Champaign	2667528122	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4029805	3528	
2657245426	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.T.2.3	University of Illinois, Urbana-Champaign	2657245426	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3967951	3477	
2681813120	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.0.1	University of Illinois, Urbana-Champaign	2681813120	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4060306	3562	
2681813117	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.2.1	University of Illinois, Urbana-Champaign	2681813117	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3979315	3517	
2681813131	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.T.1A.1	University of Illinois, Urbana-Champaign	2681813131	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4072284	3571	
2648501772	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina mazei SarPi	University of Illinois, Urbana-Champaign	2648501772	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4066551	3507	
2645727536	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina siciliae HI350	University of Illinois, Urbana-Champaign	2645727536	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae	Yes	Yes	4941115	4244	
2681813125	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.A.1A.3	University of Illinois, Urbana-Champaign	2681813125	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4068940	3564	
2695421019	Archaea	Permanent Draft	Methane metabolism in the archaeal phylum Bathyarchaeota revealed by genome-centric metagenomics	Candidatus Bathyarchaeota archaeon BA1	University of Queensland	2695421019	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__B26-1;f__BA1;g__BA1;s__BA1 sp001399805	No	No	1931714	2494	
2681813126	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.A.2.6	University of Illinois, Urbana-Champaign	2681813126	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4037688	3542	
2502171154	Archaea	Permanent Draft	BRNA_1	Thermoplasmatales archaeon BRNA1		2502171154	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp000350305	Yes	Yes	1461105	1582	
2706794887	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus portucalensis FDF-1	DOE Joint Genome Institute (JGI)	2706794887	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus portucalensis	Yes	Yes	2088894	2186	
2642422561	Archaea	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Methanolobus vulcani PL 12/M	DOE Joint Genome Institute (JGI)	2642422561	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus vulcani	Yes	Yes	2947907	2902	
2681813026	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina mazei JCM 9314	University of Tokyo	2681813026	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	No	Yes	4197534	5835	
2773857687	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanosarcinaceae Lab288P3bin190	DOE Joint Genome Institute (JGI)	2773857687	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanimicrococcus;s__Methanimicrococcus sp009783635	No	No	1333240	1306	
646564534	Archaea	Finished	Comparative genomics of the Archaea	Ferroglobus placidus AEDII12DO, DSM 10642	DOE Joint Genome Institute (JGI)	646564534	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus placidus	Yes	Yes	2196266	2622	
2509601008	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanomethylovorans hollandica DSM 15978	DOE Joint Genome Institute (JGI)	2509601008	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans hollandica	Yes	Yes	2714013	2732	
2698536704	Archaea	Permanent Draft	Methanimicrococcus blatticola PA genome project	Methanimicrococcus blatticola PA	Baseclear	2698536704	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanimicrococcus;s__Methanimicrococcus blatticola	Yes	Yes	1778439	1600	
2636415782	Archaea	Finished	Candidatus Methanoplasma termitum Mpt1 Genome sequencing	Candidatus Methanoplasma termitum Mpt1	Goettingen Genomics Laboratory	2636415782	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoplasma;s__Methanoplasma termitum	Yes	Yes	1488669	1463	
2627854269	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina horonobensis HB-1	University of Illinois, Urbana-Champaign	2627854269	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina horonobensis	Yes	Yes	5018607	4473	
2703719067	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus euhalobius WG-1MB	DOE Joint Genome Institute (JGI)	2703719067	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus euhalobius	Yes	Yes	1940298	2096	
2684622504	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina barkeri JCM 10043	University of Tokyo	2684622504	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri	No	Yes	4436567	5773	
2914862632	Archaea	Permanent Draft	Methanohalophilus Genome sequencing and assembly	Methanohalophilus halophilus DSM 3094	University of Poitiers	2914862632	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus halophilus	Yes	Yes	2021537	2137	
2667528052	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.A.1A.1	University of Illinois, Urbana-Champaign	2667528052	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4074011	3673	
2648501421	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina barkeri 3	University of Illinois, Urbana-Champaign	2648501421	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_A	Yes	Yes	4560446	3836	
2703719298	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus euhalobius DSM 10369	DOE Joint Genome Institute (JGI)	2703719298	d__Archaea;p__Aenigmatarchaeota;c__Aenigmatarchaeia;o__;f__;g__;s__	Yes	Yes	1871939	2029	
2667527934	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.F.A.1A.3	University of Illinois, Urbana-Champaign	2667527934	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4045304	3534	
2565956561	Archaea	Finished	Methanogenic Thermoplasmatales-affiliated Archaea	Thermoplasmatales archaeon BRNA1	Commonwealth Scientific and Industrial Research Organisation (CSIRO)	2565956561	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp000350305	Yes	Yes	1461105	1577	
2657245605	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBB.H.M.1A.1	University of Illinois, Urbana-Champaign	2657245605	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4116536	3608	
2681813122	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.T.2.1	University of Illinois, Urbana-Champaign	2681813122	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4073761	3571	
2639762994	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina mazei WWM610	University of Illinois, Urbana-Champaign	2639762994	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4096482	3557	
2660238026	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.T.1A.1	University of Illinois, Urbana-Champaign	2660238026	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4158758	3653	
2630968805	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina lacustris Z-7289	University of Illinois, Urbana-Champaign	2630968805	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina lacustris	Yes	Yes	4139808	3531	
2667527398	Archaea	Permanent Draft	Genome sequence of Methanogenic archaeon ISO4-G1	Unclassified archaeon ISO4-G1	AgResearch Limited	2667527398	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__ISO4-G1;s__ISO4-G1 sp001563305	Yes	Yes	1593503	1549	
2671180346	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.1A.1	University of Illinois, Urbana-Champaign	2671180346	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4079465	3581	
2636415612	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina thermophila TM-1	University of Illinois, Urbana-Champaign	2636415612	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina thermophila	Yes	Yes	3127379	2773	
2681813113	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.F.A.2.8	University of Illinois, Urbana-Champaign	2681813113	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3958841	3469	
2667527756	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.A.2.8	University of Illinois, Urbana-Champaign	2667527756	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3997433	3501	
2642422540	Archaea	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Methanolobus profundi Mob M	DOE Joint Genome Institute (JGI)	2642422540	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus profundi	Yes	Yes	3107200	3000	
2773857682	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanosarcinaceae Lab288P3bin112	DOE Joint Genome Institute (JGI)	2773857682	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanimicrococcus;s__Methanimicrococcus sp009784005	No	No	1688578	1524	
2667528016	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.2.3	University of Illinois, Urbana-Champaign	2667528016	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4087374	3605	
2681813121	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.2.3	University of Illinois, Urbana-Champaign	2681813121	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3975805	3488	
2681813123	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 2.F.T.0.2	University of Illinois, Urbana-Champaign	2681813123	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4089677	3618	
2883920249	Archaea	Finished	Complete genome of Methanolobus zinderi DSM 21339	Methanolobus zinderi DSM 21339	National Chung Hsing University	2883920249	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus zinderi	Yes	Yes	2704953	2765	
2540341115	Archaea	Finished	Candidatus Methanomethylophilus alvus Mx1201	Candidatus Methanomethylophilus alvus Mx1201	Macrogen	2540341115	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus alvus	No	No	1666795	1678	
2639762999	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanococcoides methylutens MM1	University of Illinois, Urbana-Champaign	2639762999	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides methylutens_A	Yes	Yes	2394636	2397	
2667528009	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.A.1A.2	University of Illinois, Urbana-Champaign	2667528009	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4087907	3595	
2663763482	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBB.F.A.2.3	University of Illinois, Urbana-Champaign	2663763482	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4072952	3577	
2681813130	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.M.2.7	University of Illinois, Urbana-Champaign	2681813130	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3994050	3477	
638154509	Archaea	Finished	Methanosarcina mazei Go1, DSM 3647	Methanosarcina mazei Go1	Integrated Genomics	638154509	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4096345	3469	
2667527618	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBM.H.A.1A.1	University of Illinois, Urbana-Champaign	2667527618	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4039778	3536	
2554235458	Archaea	Finished	Thermofilum adornatus 1910b Genome sequencing	Thermofilum adornatum 1910b	Baltic Federal University	2554235458	d__Archaea;p__Thermoproteota;c__Thermoproteia;o__Thermofilales;f__Thermofilaceae;g__Thermofilum_B;s__Thermofilum_B adornatum	Yes	Yes	1750259	1942	
2630968898	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina mazei LYC	University of Illinois, Urbana-Champaign	2630968898	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4154344	3634	
2630968686	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina barkeri 227	University of Illinois, Urbana-Champaign	2630968686	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri	Yes	Yes	4487566	3811	
644736351	Bacteria	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Desulfofarcimen acetoxidans DSM 771	DOE Joint Genome Institute (JGI)	644736351	d__Bacteria;p__Firmicutes_B;c__Desulfotomaculia;o__Desulfotomaculales;f__Desulfofarciminaceae;g__Desulfofarcimen;s__Desulfofarcimen acetoxidans	Yes	Yes	4545624	4471	
643348537	Bacteria	Finished	Desulfitobacterium hafniense DCB-2 DSM 10664	Desulfitobacterium hafniense DCB-2	DOE Joint Genome Institute (JGI)	643348537	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium hafniense	Yes	Yes	5279134	5042	
2630968326	Bacteria	Permanent Draft	Clostridium aceticum strain:DSM 1496 Genome sequencing	Clostridium aceticum DSM 1496	Korean Advanced Institute of Science and Technology	2630968326	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Natronincolaceae;g__Clostridium_W;s__Clostridium_W aceticum	Yes	Yes	4158708	3926	
2744054735	Bacteria	Permanent Draft	Methylomonas genome sequencing - Ghent University	Methylomonas koyamae R-49807	Ghent University	2744054735	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas;s__Methylomonas koyamae	Yes	Yes	5179245	4699	
2648501133	Bacteria	Permanent Draft	Desulfosporosinus sp. I2 Genome sequencing	Desulfosporosinus sp. I2	Russian Academy of Science, Centre Bioengineering	2648501133	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfosporosinus;s__Desulfosporosinus sp000960765	Yes	Yes	5278465	5523	
637000093	Bacteria	Finished	Desulfitobacterium hafniense Y51	Desulfitobacterium hafniense Y51	ANRT, Kyushu University	637000093	d__Bacteria;p__Firmicutes_B;c__Desulfitobacteriia;o__Desulfitobacteriales;f__Desulfitobacteriaceae;g__Desulfitobacterium;s__Desulfitobacterium hafniense	Yes	Yes	5727534	5208	
2744054730	Bacteria	Permanent Draft	Methylomonas genome sequencing - Ghent University	Methylomonas methanica NCIMB 11130	Ghent University	2744054730	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylomonas;s__Methylomonas methanica	Yes	Yes	5023270	4719	
2521172702	Bacteria	Finished	Thermacetogenium phaeum DSM 12270	Thermacetogenium phaeum PB, DSM 12270	Goettingen Genomics Laboratory	2521172702	d__Bacteria;p__Firmicutes_B;c__Syntrophomonadia;o__Thermacetogeniales;f__Thermacetogeniaceae;g__Thermacetogenium;s__Thermacetogenium phaeum	Yes	Yes	2939057	2883	
2788500109	Bacteria	Finished	Human oral bacterial isolates genome sequencing	Peptostreptococcaceae bacterium oral taxon 929 W2294	The Forsyth Institute	2788500109	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Tissierellales;f__Peptoniphilaceae;g__Fenollaria;s__Fenollaria massiliensis	Yes	Yes	1646831	1569	
649633044	Bacteria	Finished	Eubacterium callanderi KIST612	Eubacterium callanderi KIST612	Korea University	649633044	d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Eubacteriales;f__Eubacteriaceae;g__Eubacterium;s__Eubacterium callanderi	Yes	Yes	4276902	4583	
