taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	GTDB-tk Lineage	High Quality	Cultured	Genome Size   * assembled	Gene Count   * assembled	
2681813121	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.2.3	University of Illinois, Urbana-Champaign	2681813121	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3975805	3488	
2681813118	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.2.6	University of Illinois, Urbana-Champaign	2681813118	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3998889	3525	
2773857647	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Verstraetearchaeota GMQP bin_44	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857647	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__;s__	No	No	1170055	1354	
2667527984	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.A.2.1	University of Illinois, Urbana-Champaign	2667527984	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3979112	3485	
2663762907	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.T.2.1	University of Illinois, Urbana-Champaign	2663762907	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4101065	3588	
2773857692	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Th196P3bin2	DOE Joint Genome Institute (JGI)	2773857692	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoplasma;s__Methanoplasma sp009777615	No	No	1619733	1510	
2799112924	Archaea	Permanent Draft	Rumen microbial communities from cattle in Beef and Sheep Research Centre of Scotland?s Rural College (SRUC), Edinburgh, United Kingdom	Methanobrevibacter sp. RUG648	The Roslin Institute	2799112924	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp900320955	No	No	2291898	2360	
2547132068	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS95D	Washington University in St. Louis	2547132068	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A	Yes	Yes	2011683	1926	
2627853658	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina sp. WH1	University of Illinois, Urbana-Champaign	2627853658	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp000969965	Yes	Yes	3914091	3520	
2639762994	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina mazei WWM610	University of Illinois, Urbana-Champaign	2639762994	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4096482	3557	
2627853753	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina siciliae C2J	University of Illinois, Urbana-Champaign	2627853753	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae	Yes	Yes	5427890	4798	
2663763426	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.T.1A.2	University of Illinois, Urbana-Champaign	2663763426	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4150621	3643	
2627854269	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina horonobensis HB-1	University of Illinois, Urbana-Champaign	2627854269	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina horonobensis	Yes	Yes	5018607	4473	
2627853858	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina sp. WWM596	University of Illinois, Urbana-Champaign	2627853858	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina sp000969965	Yes	Yes	4137337	3732	
2681813386	Archaea	Permanent Draft	Single cell genomes from Mediterranean Sea Brine Lakes 1 (MSBL1)	candidate divison MSBL1 archaeon SCGC-AAA382A20	King Abdulaziz City for Science and Technology (KACST)	2681813386	d__Archaea;p__PWEA01;c__PWEA01;o__PWEA01;f__;g__;s__	No	No	925397	1135	
2681813115	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.0.1	University of Illinois, Urbana-Champaign	2681813115	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3959597	3478	
2773857680	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Emb289P3bin41	DOE Joint Genome Institute (JGI)	2773857680	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__WRKA01;s__WRKA01 sp009784745	No	No	1245959	1484	
2657244981	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.2.2	University of Illinois, Urbana-Champaign	2657244981	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4079868	3578	
2547132065	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS95A	Washington University in St. Louis	2547132065	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A	Yes	Yes	1992157	2024	
2663762606	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.1A.3	University of Illinois, Urbana-Champaign	2663762606	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4075943	3596	
2663762924	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.T.2.5	University of Illinois, Urbana-Champaign	2663762924	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4083531	3585	
2773857682	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanosarcinaceae Lab288P3bin112	DOE Joint Genome Institute (JGI)	2773857682	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanimicrococcus;s__Methanimicrococcus sp009784005	No	No	1688578	1524	
2630968805	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina lacustris Z-7289	University of Illinois, Urbana-Champaign	2630968805	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina lacustris	Yes	Yes	4139808	3531	
2786546529	Archaea	Permanent Draft	Methanonatronarchaeum thermophilum strain:AMET1	Methanonatronarchaeum thermophilum AMET1	National Center for Biotechnology Information	2786546529	d__Archaea;p__Halobacteriota;c__Methanonatronarchaeia;o__Methanonatronarchaeales;f__Methanonatronarchaeaceae;g__Methanonatronarchaeum;s__Methanonatronarchaeum thermophilum	Yes	Yes	1513137	1562	
2648501188	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina vacuolata Z-761	University of Illinois, Urbana-Champaign	2648501188	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina vacuolata	Yes	Yes	4563885	3812	
2663763482	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBB.F.A.2.3	University of Illinois, Urbana-Champaign	2663763482	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4072952	3577	
2667527687	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.2.1	University of Illinois, Urbana-Champaign	2667527687	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4180081	3697	
2681813129	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.A.2.6	University of Illinois, Urbana-Champaign	2681813129	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4006447	3484	
2657245605	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei YBB.H.M.1A.1	University of Illinois, Urbana-Champaign	2657245605	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4116536	3608	
2773857646	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Crenarchaetoa JZ-2 bin_220	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857646	d__Archaea;p__Thermoproteota;c__Nitrososphaeria;o__Nitrososphaerales;f__JACAEJ01;g__JACAEJ01;s__	No	No	1227868	1427	
2648501421	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina barkeri 3	University of Illinois, Urbana-Champaign	2648501421	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri_A	Yes	Yes	4560446	3836	
2547132055	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS146B	Washington University in St. Louis	2547132055	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	Yes	Yes	1794702	1864	
2667527398	Archaea	Permanent Draft	Genome sequence of Methanogenic archaeon ISO4-G1	Unclassified archaeon ISO4-G1	AgResearch Limited	2667527398	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__ISO4-G1;s__ISO4-G1 sp001563305	Yes	Yes	1593503	1549	
2681813131	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.T.1A.1	University of Illinois, Urbana-Champaign	2681813131	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4072284	3571	
2667528052	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.A.1A.1	University of Illinois, Urbana-Champaign	2667528052	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4074011	3673	
2684622504	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina barkeri JCM 10043	University of Tokyo	2684622504	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina barkeri	No	Yes	4436567	5773	
2651869595	Archaea	Permanent Draft	Bovine Methanosphaera	Methanosphaera sp. BMS complete genome	University of Queensland	2651869595	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanosphaera;s__Methanosphaera sp003268005	Yes	Yes	2868093	2258	
2667527955	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.M.1B.5	University of Illinois, Urbana-Champaign	2667527955	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4118117	3583	
2660238307	Archaea	Finished	Rumen methanogens	Methanogenic archaeon ISO4-H5	AgResearch Limited	2660238307	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanomethylophilus;s__Methanomethylophilus sp001560915	Yes	Yes	1937883	1890	
2700988731	Archaea	Permanent Draft	Anaerobic digester, formation water and tailings sand microbial communities from various locations	Unclassified archaeon V4	University of Queensland	2700988731	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanosuratus;s__Methanosuratus petracarbonis_A	No	No	1267584	1459	
2657245481	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.M.1B.2	University of Illinois, Urbana-Champaign	2657245481	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4122681	3586	
2663762882	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.H.A.2.4	University of Illinois, Urbana-Champaign	2663762882	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4120225	3615	
2684622506	Archaea	Permanent Draft	Methanosarcina project at The University of Tokyo	Methanosarcina horonobensis JCM 15518	University of Tokyo	2684622506	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina horonobensis	No	Yes	4907488	7259	
2791355014	Archaea	Permanent Draft	Methanobacterium bryantii M.o.H. genome sequencing	Methanobacterium bryantii M.o.H.	University of California, Santa Barbara	2791355014	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D bryantii	Yes	Yes	3459568	3367	
2515075008	Archaea	Permanent Draft	Continuation of the Genomic Encyclopedia of Bacteria and Archaea pilot project (GEBA)	Methanolobus tindarius DSM 2278	DOE Joint Genome Institute (JGI)	2515075008	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus tindarius	Yes	Yes	3151883	3022	
2883920249	Archaea	Finished	Complete genome of Methanolobus zinderi DSM 21339	Methanolobus zinderi DSM 21339	National Chung Hsing University	2883920249	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanolobus;s__Methanolobus zinderi	Yes	Yes	2704953	2765	
2754412526	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus euhalobius WG1_MB	DOE Joint Genome Institute (JGI)	2754412526	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus euhalobius	Yes	Yes	1978025	2157	
2660238026	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.T.1A.1	University of Illinois, Urbana-Champaign	2660238026	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4158758	3653	
2509601008	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanomethylovorans hollandica DSM 15978	DOE Joint Genome Institute (JGI)	2509601008	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanomethylovorans;s__Methanomethylovorans hollandica	Yes	Yes	2714013	2732	
2799112910	Archaea	Permanent Draft	Rumen microbial communities from cattle in Beef and Sheep Research Centre of Scotland?s Rural College (SRUC), Edinburgh, United Kingdom	Methanobrevibacter sp. RUG526	The Roslin Institute	2799112910	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A sp900314695	No	No	1740466	2013	
2773857691	Archaea	Permanent Draft	Cubitermes and Nasutitermes termite gut microbial communities from Max Planck Institute for Terrestrial Microbiology, Germany	Unclassified Methanomassiliicoccaceae Nt197P4bin4	DOE Joint Genome Institute (JGI)	2773857691	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomethylophilaceae;g__Methanoplasma;s__Methanoplasma sp009778275	No	No	845406	967	
646564534	Archaea	Finished	Comparative genomics of the Archaea	Ferroglobus placidus AEDII12DO, DSM 10642	DOE Joint Genome Institute (JGI)	646564534	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Ferroglobus;s__Ferroglobus placidus	Yes	Yes	2196266	2622	
2547132057	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS146D	Washington University in St. Louis	2547132057	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii	Yes	Yes	1713264	1739	
2706794887	Archaea	Permanent Draft	Subsurface microbial communities from deep shales in Ohio and West Virginia, USA	Methanohalophilus portucalensis FDF-1	DOE Joint Genome Institute (JGI)	2706794887	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus portucalensis	Yes	Yes	2088894	2186	
2642422537	Archaea	Permanent Draft	Deep subsurface shale carbon reservoir microbial communities from Ohio and West Virginia, USA	Methanococcoides vulcani SLH 33	DOE Joint Genome Institute (JGI)	2642422537	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides vulcani	Yes	Yes	2314846	2357	
2627853629	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina sp. Kolksee	University of Illinois, Urbana-Champaign	2627853629	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina vacuolata	Yes	Yes	4553495	3809	
2617271074	Archaea	Permanent Draft	Draft Genome Methanobrevibacter arboriphilicus	Methanobrevibacter arboriphilus ANOR1	Aix-Marseille University	2617271074	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_C;s__Methanobrevibacter_C arboriphilus_A	Yes	Yes	2221072	2038	
2811994916	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	unclassified Candidatus Verstraetearchaeota BinDm130	University of Toronto	2811994916	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__Methanomethylicus;s__	No	No	1096540	1245	
2651869866	Archaea	Finished	Methanogenic archaea and the global carbon cycle UIUC	Methanosarcina siciliae T4/M	University of Illinois, Urbana-Champaign	2651869866	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina siciliae	Yes	Yes	5017558	4300	
2791355116	Archaea	Permanent Draft	Methanosarcina spelaei MC-15 genome sequencing	Methanosarcina spelaei MC-15	University of California, Santa Barbara	2791355116	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina spelaei	Yes	Yes	5005272	4353	
2811994913	Archaea	Permanent Draft	Metagenomes from anaerobic digester of solid waste	Methanosarcina sp. BinDmb10	University of Toronto	2811994913	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__	No	No	2958666	2812	
2681813120	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.M.0.1	University of Illinois, Urbana-Champaign	2681813120	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4060306	3562	
2547132067	Archaea	Permanent Draft	Pan-genome of Methanobrevibacter smithii, in twins	Methanobrevibacter smithii TS95C	Washington University in St. Louis	2547132067	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii_A	Yes	Yes	1978848	1919	
2582580744	Archaea	Permanent Draft	Genomic biology of novel permafrost methanogens: Methanobacterium veterum and M. arcticum	Methanobacterium veterum MK4, DSM 19849	DOE Joint Genome Institute (JGI)	2582580744	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_D;s__Methanobacterium_D veterum	Yes	Yes	3369555	3319	
2913510308	Archaea	Permanent Draft	Genomic Encyclopedia of Type Strains, Phase IV (KMG-IV): sequencing the most valuable type-strain genomes for metagenomic binning, comparative biology and taxonomic classification	Methanohalophilus levihalophilus DSM 28452	DOE Joint Genome Institute (JGI)	2913510308	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacteriales;f__Haloferacaceae;g__PL-Br10-E2g29;s__	Yes	Yes	2116010	2310	
2657245426	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.T.2.3	University of Illinois, Urbana-Champaign	2657245426	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3967951	3477	
2773857648	Archaea	Permanent Draft	Metagenomics study of hot springs in Tengchong, Yunnan	Unclassified Verstraetearchaeota JZ-3 bin_106	Beijing Novogene Bioinformatics Technology Co., Ltd	2773857648	d__Archaea;p__Thermoproteota;c__Methanomethylicia;o__Methanomethylicales;f__Methanomethylicaceae;g__WYZ-LMO10;s__	No	No	1331820	1537	
2681813117	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 1.H.A.2.1	University of Illinois, Urbana-Champaign	2681813117	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	3979315	3517	
638154508	Archaea	Finished	Methanosarcina acetivorans C2A	Methanosarcina acetivorans C2A	Broad Institute	638154508	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina acetivorans	Yes	Yes	5751492	4807	
2630968972	Archaea	Permanent Draft	Methanococcoides methylutens DSM 2657 Genome sequencing	Methanococcoides methylutens DSM 2657	King Abdullah University of Science and Technology	2630968972	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanococcoides;s__Methanococcoides methylutens	Yes	Yes	2508511	2527	
2728369539	Archaea	Finished	Complete genome of Methanobacterium congolense Buetzberg	Methanobacterium congolense Buetzberg	Center for Biotechnology (CeBiTec), Bielefeld Univeristy	2728369539	d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium_C;s__Methanobacterium_C congolense	Yes	Yes	2469575	2430	
646564550	Archaea	Finished	A Genomic Encyclopedia of Bacteria and Archaea (GEBA)	Methanohalophilus mahii SLP, DSM 5219	DOE Joint Genome Institute (JGI)	646564550	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanohalophilus;s__Methanohalophilus mahii	Yes	Yes	2012424	2095	
2671180774	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 3.F.A.2.12	University of Illinois, Urbana-Champaign	2671180774	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4070089	3595	
2660238643	Archaea	Permanent Draft	Methanosarcina Genome sequencing of Methanosarcina mazei strains isolated from sediment environments in the Columbia River Estuary in Oregon, USA	Methanosarcina mazei 2.F.A.2.3	University of Illinois, Urbana-Champaign	2660238643	d__Archaea;p__Halobacteriota;c__Methanosarcinia;o__Methanosarcinales;f__Methanosarcinaceae;g__Methanosarcina;s__Methanosarcina mazei	Yes	Yes	4070588	3576	
